DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
,,low,high,
19.08.2024 09:00:00,"23,85","21,3","26,9","77,43"
19.08.2024 10:00:00,"27,99",27,"29,7","54,45"
19.08.2024 11:00:00,"29,95","28,6","30,8","47,95"
19.08.2024 12:00:00,"30,07","29,2","31,6","44,51"
19.08.2024 13:00:00,"29,97","29,2","30,7","44,78"
19.08.2024 14:00:00,"30,45",29,"31,9","45,17"
19.08.2024 15:00:00,"26,09","24,4","29,4","65,42"
19.08.2024 16:00:00,"24,69","24,3","25,5","79,61"
19.08.2024 17:00:00,"24,67","23,9","25,5","68,68"
19.08.2024 18:00:00,"24,52",24,"24,9","67,74"
19.08.2024 19:00:00,"23,64","22,9","24,3","72,58"
19.08.2024 20:00:00,"21,73","20,6","22,7","82,27"
19.08.2024 21:00:00,"20,38","20,2","20,5","85,82"
19.08.2024 22:00:00,"19,69",19,"20,6","87,87"
19.08.2024 23:00:00,"18,49","18,2","18,9","91,86"
20.08.2024 00:00:00,"17,86","17,6","18,2","93,7"
20.08.2024 01:00:00,"17,6","17,4","17,8","95,35"
20.08.2024 02:00:00,"17,4","17,3","17,5","96,37"
20.08.2024 03:00:00,"17,3","17,3","17,3","97,03"
20.08.2024 04:00:00,"17,18","17,1","17,3","97,52"
20.08.2024 05:00:00,"17,02","16,9","17,3","97,84"
20.08.2024 06:00:00,"16,92","16,8","17,1","97,92"
20.08.2024 07:00:00,"17,23",17,"17,8","97,78"
20.08.2024 08:00:00,"20,13","17,9","23,3","90,56"
20.08.2024 09:00:00,"27,34","24,5","29,3","59,04"
20.08.2024 10:00:00,"29,9","29,3","30,4","48,5"
20.08.2024 11:00:00,"30,58","29,5","31,6","46,25"
20.08.2024 12:00:00,"31,17","30,4","31,9","45,71"
20.08.2024 13:00:00,"31,63","29,7","33,2","44,61"
20.08.2024 14:00:00,"29,46","28,9",30,"50,89"
20.08.2024 15:00:00,"31,68","29,7","33,2","45,97"
20.08.2024 16:00:00,"30,28","29,4","31,7","47,93"
20.08.2024 17:00:00,"28,84","28,2","30,6","55,45"
20.08.2024 18:00:00,"29,28","28,3","30,5","58,16"
20.08.2024 19:00:00,"27,38",26,"28,4","64,62"
20.08.2024 20:00:00,"25,44",25,"25,9","73,32"
20.08.2024 21:00:00,"24,54","24,2",25,"76,61"
20.08.2024 22:00:00,"23,94","23,7","24,1","80,18"
20.08.2024 23:00:00,"23,01","22,6","23,6","84,15"
21.08.2024 00:00:00,"22,35","22,1","22,6","87,24"
21.08.2024 01:00:00,"21,81","21,5",22,"88,98"
21.08.2024 02:00:00,"20,92","20,6","21,4","91,58"
21.08.2024 03:00:00,"21,15",21,"21,2","93,19"
21.08.2024 04:00:00,"20,87","20,2","21,3","94,27"
21.08.2024 05:00:00,"20,09","19,8","20,3","95,93"
21.08.2024 06:00:00,"19,67","19,4","19,9","96,38"
21.08.2024 07:00:00,"19,77","19,4","20,6","97,36"
21.08.2024 08:00:00,"23,28","21,4","25,3","93,71"
21.08.2024 09:00:00,"27,49","26,1","28,4","74,76"
21.08.2024 10:00:00,"29,45","28,6","30,5","61,47"
21.08.2024 11:00:00,"30,64","29,5","31,5","54,95"
21.08.2024 12:00:00,"31,6","29,4","33,1","50,57"
21.08.2024 13:00:00,"31,98","31,3","32,7","49,93"
21.08.2024 14:00:00,"31,88",31,"32,9","52,59"
21.08.2024 15:00:00,"32,64","31,8","33,5","49,93"
21.08.2024 16:00:00,"32,75","32,1","33,2","45,29"
21.08.2024 17:00:00,"33,09","32,2",34,"43,01"
21.08.2024 18:00:00,"31,29","29,9",32,"46,99"
21.08.2024 19:00:00,"29,67","29,3","30,1","51,48"
21.08.2024 20:00:00,"26,78","25,6","29,2","57,49"
21.08.2024 21:00:00,"25,18","24,7","25,6","60,1"
21.08.2024 22:00:00,"23,75","22,8","24,6","66,4"
21.08.2024 23:00:00,"23,17","22,6","23,7","67,25"
22.08.2024 00:00:00,"21,95","21,1","22,9","72,67"
22.08.2024 01:00:00,"20,68","20,2","21,1","78,39"
22.08.2024 02:00:00,"19,93","19,5","20,2","82,05"
22.08.2024 03:00:00,"19,32","19,2","19,4","86,05"
22.08.2024 04:00:00,"19,04","18,9","19,3","88,38"
22.08.2024 05:00:00,"18,95","18,9",19,"87,45"
22.08.2024 06:00:00,"18,64","18,5","18,8","87,18"
22.08.2024 07:00:00,"18,85","18,4","19,9","89,06"
22.08.2024 08:00:00,"22,15","20,1","25,2","80,54"
22.08.2024 09:00:00,"29,48","26,1","31,3","54,87"
22.08.2024 10:00:00,"32,65","31,8","33,6","42,7"
22.08.2024 11:00:00,"34,11",33,"35,4","40,58"
22.08.2024 12:00:00,"33,78",33,"34,6","40,6"
22.08.2024 13:00:00,"34,13","33,5","34,7","42,18"
22.08.2024 14:00:00,"33,39","32,6","34,2","48,45"
22.08.2024 15:00:00,"33,75",33,"34,4","46,12"
22.08.2024 16:00:00,"34,7",34,"35,3","42,73"
22.08.2024 17:00:00,"33,72",33,"34,6","44,78"
22.08.2024 18:00:00,"32,87","31,4","34,1","46,59"
22.08.2024 19:00:00,"31,46",31,32,"49,94"
22.08.2024 20:00:00,"27,95","26,1","30,9","60,85"
22.08.2024 21:00:00,"25,26","24,7","25,9","69,31"
22.08.2024 22:00:00,"23,35","22,5","24,5","76,7"
22.08.2024 23:00:00,"21,74","21,3","22,3","79,54"
23.08.2024 00:00:00,"21,05","20,7","21,3","81,13"
23.08.2024 01:00:00,"20,23","19,8","20,6","84,03"
23.08.2024 02:00:00,"19,57","19,5","19,8","87,25"
23.08.2024 03:00:00,"19,92","19,7","20,2","86,89"
23.08.2024 04:00:00,"19,57",19,"19,8","88,57"
23.08.2024 05:00:00,"18,58","18,4","18,9","92,14"
23.08.2024 06:00:00,"18,36","18,3","18,4","93,3"
