DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti
2024-08-14 12:00:00,37.55,37,"37,9","32,35",2024-08-14,0
2024-08-14 13:00:00,38.38,38,39,"32,12",2024-08-14,0
2024-08-14 14:00:00,39.05,"38,6","39,6","30,45",2024-08-14,0
2024-08-14 15:00:00,37.18,"35,9","39,3","32,06",2024-08-14,0
2024-08-14 16:00:00,35.83,"33,3","38,1","36,1",2024-08-14,0
2024-08-14 17:00:00,28.15,"25,6","32,7","71,42",2024-08-14,0
2024-08-14 18:00:00,28.21,"27,2","29,7","69,42",2024-08-14,0
2024-08-14 19:00:00,26.67,"26,5","27,1","65,34",2024-08-14,0
2024-08-14 20:00:00,27.14,"26,8","27,3","63,31",2024-08-14,0
2024-08-14 21:00:00,26.21,"25,7","26,6","63,74",2024-08-14,0
2024-08-14 22:00:00,25.41,"24,5","25,9","62,69",2024-08-14,0
2024-08-14 23:00:00,24.17,24,"24,3","66,1",2024-08-14,0
2024-08-15 00:00:00,24.5,"24,2","24,8","62,48",2024-08-15,0
2024-08-15 01:00:00,23.69,"23,4",24,"68,68",2024-08-15,0
2024-08-15 02:00:00,23.05,"22,6","23,3","74,24",2024-08-15,0
2024-08-15 03:00:00,21.88,"21,5","22,4","81,88",2024-08-15,0
2024-08-15 04:00:00,21.63,"21,5","21,8","83,44",2024-08-15,0
2024-08-15 05:00:00,21.3,"21,1","21,5","85,04",2024-08-15,0
2024-08-15 06:00:00,20.89,"20,5","21,5","86,94",2024-08-15,0
2024-08-15 07:00:00,21.26,"20,6","21,9","85,95",2024-08-15,0
2024-08-15 08:00:00,23.35,22,25,"78,93",2024-08-15,0
2024-08-15 09:00:00,26.98,"25,3","28,4","64,83",2024-08-15,0
2024-08-15 10:00:00,29.67,"28,8","30,5","54,75",2024-08-15,0
2024-08-15 11:00:00,31.37,"30,5","32,1","49,09",2024-08-15,0
2024-08-15 12:00:00,33.22,"32,5","33,8","44,58",2024-08-15,0
2024-08-15 13:00:00,33.89,"33,6","34,2","43,8",2024-08-15,0
2024-08-15 14:00:00,33.35,"33,1","33,7","45,21",2024-08-15,0
2024-08-15 15:00:00,32.97,"32,4","33,5","44,86",2024-08-15,0
2024-08-15 16:00:00,31.34,"30,9","32,1","49,06",2024-08-15,0
2024-08-15 17:00:00,30.52,"30,2","30,8","50,79",2024-08-15,0
2024-08-15 18:00:00,29.42,"28,9","30,2","52,29",2024-08-15,0
2024-08-15 19:00:00,28.62,"28,2","28,9","54,29",2024-08-15,0
2024-08-15 20:00:00,27.37,"26,9","28,1","56,39",2024-08-15,0
2024-08-15 21:00:00,25.88,"25,5","26,7","61,02",2024-08-15,0
2024-08-15 22:00:00,25.17,"24,8","25,5","66,17",2024-08-15,0
2024-08-15 23:00:00,25.19,"24,8","25,3","68,14",2024-08-15,0
2024-08-16 00:00:00,24.96,"24,7","25,2","70,95",2024-08-16,0
2024-08-16 01:00:00,24.95,"24,8","25,1","71,5",2024-08-16,0
2024-08-16 02:00:00,24.25,24,"24,7","74,12",2024-08-16,0
2024-08-16 03:00:00,24.11,"23,8","24,4","75,34",2024-08-16,0
2024-08-16 04:00:00,22.91,"22,5","23,6","80,85",2024-08-16,0
2024-08-16 05:00:00,22.73,22,"23,2","81,85",2024-08-16,0
2024-08-16 06:00:00,21.94,"21,9",22,"85,54",2024-08-16,0
2024-08-16 07:00:00,22.05,"21,9","22,5","85,7",2024-08-16,0
2024-08-16 08:00:00,23.95,"22,7","25,6","79,18",2024-08-16,0
2024-08-16 09:00:00,27.92,"25,9","29,4","64,18",2024-08-16,0
2024-08-16 10:00:00,30.45,"29,4","31,2","54,29",2024-08-16,0
2024-08-16 11:00:00,32.0,"31,4","32,5","49,55",2024-08-16,0
2024-08-16 12:00:00,32.15,"31,9","32,6","48,74",2024-08-16,0
2024-08-16 13:00:00,32.61,"32,1","34,2","47,16",2024-08-16,0
2024-08-16 14:00:00,34.8,34,"35,7","42,64",2024-08-16,0
2024-08-16 15:00:00,35.48,"34,8","36,1","40,97",2024-08-16,0
2024-08-16 16:00:00,36.46,"35,9",37,"39,14",2024-08-16,0
2024-08-16 17:00:00,35.02,"31,5","36,5","41,2",2024-08-16,0
2024-08-16 18:00:00,31.33,"30,1","32,7","47,85",2024-08-16,0
2024-08-16 19:00:00,31.77,30,"32,8","50,04",2024-08-16,0
2024-08-16 20:00:00,28.78,"27,9","29,6","55,76",2024-08-16,0
2024-08-16 21:00:00,27.31,27,"27,7","53,68",2024-08-16,0
2024-08-16 22:00:00,26.42,26,27,"64,26",2024-08-16,0
2024-08-16 23:00:00,25.75,"25,3",26,"67,61",2024-08-16,0
2024-08-17 00:00:00,24.96,"24,5","25,2","71,49",2024-08-17,1
2024-08-17 01:00:00,24.62,24,"25,5","69,9",2024-08-17,1
2024-08-17 02:00:00,24.87,"24,2","25,5","64,85",2024-08-17,1
2024-08-17 03:00:00,24.69,"23,9","25,2","62,05",2024-08-17,1
2024-08-17 04:00:00,24.1,24,"24,3","64,46",2024-08-17,1
2024-08-17 05:00:00,23.95,"23,8","24,1","65,71",2024-08-17,1
2024-08-17 06:00:00,23.8,"23,6",24,"67,67",2024-08-17,1
2024-08-17 07:00:00,23.64,"23,5","24,1","70,19",2024-08-17,1
2024-08-17 08:00:00,25.4,"24,2","26,9","64,06",2024-08-17,1
2024-08-17 09:00:00,28.85,"27,4","30,2","53,49",2024-08-17,1
2024-08-17 10:00:00,32.55,"30,5","34,1","43,46",2024-08-17,1
2024-08-17 11:00:00,33.95,"33,5","34,7","39,24",2024-08-17,1
2024-08-17 12:00:00,35.51,"34,7","36,1","36,82",2024-08-17,1
2024-08-17 13:00:00,35.82,"34,5","36,6","34,52",2024-08-17,1
2024-08-17 14:00:00,33.49,"32,7","34,3","39,58",2024-08-17,1
2024-08-17 15:00:00,34.54,"33,1","35,7","37,03",2024-08-17,1
2024-08-17 16:00:00,29.38,"21,7","33,4","53,32",2024-08-17,1
2024-08-17 17:00:00,20.88,"20,5",22,"95,8",2024-08-17,1
2024-08-17 18:00:00,24.15,"22,3","25,4","93,45",2024-08-17,1
2024-08-17 19:00:00,24.8,"24,5","25,1","91,04",2024-08-17,1
2024-08-17 20:00:00,23.81,"22,7","24,6","94,31",2024-08-17,1
2024-08-17 21:00:00,22.09,"21,6","22,5","95,42",2024-08-17,1
2024-08-17 22:00:00,21.84,"21,4","22,3","88,99",2024-08-17,1
2024-08-17 23:00:00,22.14,"21,6","22,8","83,72",2024-08-17,1
2024-08-18 00:00:00,23.21,"22,5",24,"77,9",2024-08-18,1
2024-08-18 01:00:00,23.39,"22,8","23,8",75,2024-08-18,1
2024-08-18 02:00:00,23.45,"23,2","23,7","73,68",2024-08-18,1
2024-08-18 03:00:00,23.05,"22,9","23,2","75,25",2024-08-18,1
2024-08-18 04:00:00,22.62,"22,3",23,"79,09",2024-08-18,1
2024-08-18 05:00:00,23.02,"22,8","23,2","76,85",2024-08-18,1
2024-08-18 06:00:00,22.5,22,"22,8","76,91",2024-08-18,1
2024-08-18 07:00:00,22.38,"21,8","23,2","76,88",2024-08-18,1
2024-08-18 08:00:00,24.47,"23,3","26,1","70,95",2024-08-18,1
2024-08-18 09:00:00,26.72,"26,2","27,4","61,48",2024-08-18,1
2024-08-18 10:00:00,26.75,"26,2","27,5","58,35",2024-08-18,1
2024-08-18 11:00:00,26.26,"26,1","26,5","63,09",2024-08-18,1
2024-08-18 12:00:00,28.83,"26,7","31,2","54,53",2024-08-18,1
2024-08-18 13:00:00,31.85,"30,5","32,6","46,01",2024-08-18,1
2024-08-18 14:00:00,32.36,"31,8","32,9","43,12",2024-08-18,1
2024-08-18 15:00:00,32.15,"30,7","33,3","42,47",2024-08-18,1
2024-08-18 16:00:00,29.33,"28,3","30,4","47,43",2024-08-18,1
2024-08-18 17:00:00,26.47,"25,6","28,1","65,69",2024-08-18,1
2024-08-18 18:00:00,26.03,"25,8","26,3","68,75",2024-08-18,1
2024-08-18 19:00:00,26.01,"25,3","26,4","68,72",2024-08-18,1
2024-08-18 20:00:00,24.09,"23,2","25,2","74,79",2024-08-18,1
2024-08-18 21:00:00,22.96,"22,8","23,1","70,43",2024-08-18,1
2024-08-18 22:00:00,22.78,"22,4",23,"69,53",2024-08-18,1
2024-08-18 23:00:00,21.91,"21,7","22,2","73,28",2024-08-18,1
2024-08-19 00:00:00,22.02,"21,8","22,3","72,62",2024-08-19,0
2024-08-19 01:00:00,21.45,"21,2","21,7","75,35",2024-08-19,0
2024-08-19 02:00:00,20.8,"20,6","21,1","77,85",2024-08-19,0
2024-08-19 03:00:00,20.58,"20,2",21,"78,64",2024-08-19,0
2024-08-19 04:00:00,20.6,"20,2","20,9","79,4",2024-08-19,0
2024-08-19 05:00:00,19.95,"19,8","20,1","80,94",2024-08-19,0
2024-08-19 06:00:00,19.53,"19,2","19,8","81,76",2024-08-19,0
2024-08-19 07:00:00,19.14,19,"19,2","84,09",2024-08-19,0
2024-08-19 08:00:00,19.75,19,"20,6","83,53",2024-08-19,0
2024-08-19 09:00:00,20.51,"20,2","20,7","82,95",2024-08-19,0
2024-08-19 10:00:00,18.79,"18,3",20,"96,1",2024-08-19,0
2024-08-19 11:00:00,18.95,"18,5","19,8","99,35",2024-08-19,0
2024-08-19 12:00:00,20.93,"20,1",22,"95,65",2024-08-19,0
2024-08-19 13:00:00,22.14,"21,5","22,6","89,39",2024-08-19,0
2024-08-19 14:00:00,22.73,"21,8","23,3","88,63",2024-08-19,0
2024-08-19 15:00:00,23.23,"22,8",24,"83,16",2024-08-19,0
2024-08-19 16:00:00,24.23,24,"24,6","78,4",2024-08-19,0
2024-08-19 17:00:00,24.65,"24,1",25,"75,1",2024-08-19,0
2024-08-19 18:00:00,23.69,"23,2","24,1","80,87",2024-08-19,0
2024-08-19 19:00:00,23.96,"23,6","24,2","78,95",2024-08-19,0
2024-08-19 20:00:00,22.51,"21,8","23,4","86,99",2024-08-19,0
2024-08-19 21:00:00,21.65,"21,6","21,7","94,23",2024-08-19,0
2024-08-19 22:00:00,21.62,"21,5","21,7","94,63",2024-08-19,0
2024-08-19 23:00:00,21.05,"20,8","21,4","95,55",2024-08-19,0
2024-08-20 00:00:00,20.85,"20,8","21,1","95,74",2024-08-20,4
2024-08-20 01:00:00,20.79,"20,7","20,9","96,3",2024-08-20,4
2024-08-20 02:00:00,20.59,"20,5","20,6",98,2024-08-20,4
2024-08-20 03:00:00,20.54,"20,4","20,7","97,81",2024-08-20,4
2024-08-20 04:00:00,20.66,"20,6","20,7","96,11",2024-08-20,4
2024-08-20 05:00:00,20.62,"20,5","20,7","97,15",2024-08-20,4
2024-08-20 06:00:00,20.46,"20,4","20,5","98,25",2024-08-20,4
2024-08-20 07:00:00,20.64,"20,5","20,8","96,82",2024-08-20,4
2024-08-20 08:00:00,21.22,"20,8","22,1","94,54",2024-08-20,4
2024-08-20 09:00:00,22.76,"22,4","23,4","87,67",2024-08-20,4
2024-08-20 10:00:00,22.83,"22,4","23,7","87,98",2024-08-20,4
2024-08-20 11:00:00,23.94,"22,6","25,4","86,92",2024-08-20,4
2024-08-20 12:00:00,25.78,"25,4","26,5","79,56",2024-08-20,4
2024-08-20 13:00:00,26.23,"25,6","26,8","75,62",2024-08-20,4
2024-08-20 14:00:00,26.06,"24,7","28,4","77,08",2024-08-20,4
2024-08-20 15:00:00,23.81,"22,5","27,2","89,41",2024-08-20,4
2024-08-20 16:00:00,23.73,"23,2","24,7","90,85",2024-08-20,4
2024-08-20 17:00:00,26.5,"25,2","27,5","79,36",2024-08-20,4
2024-08-20 18:00:00,26.61,"25,8","27,8","73,71",2024-08-20,4
2024-08-20 19:00:00,24.47,24,"25,5","80,85",2024-08-20,4
2024-08-20 20:00:00,23.62,"22,5","24,5","84,91",2024-08-20,4
2024-08-20 21:00:00,22.41,"22,2","22,6","90,82",2024-08-20,4
2024-08-20 22:00:00,22.28,"22,1","22,4","90,94",2024-08-20,4
2024-08-20 23:00:00,21.99,"21,9","22,1","89,63",2024-08-20,4
2024-08-21 00:00:00,21.77,"21,6",22,"89,04",2024-08-21,2
2024-08-21 01:00:00,21.51,"21,4","21,7","89,19",2024-08-21,2
2024-08-21 02:00:00,21.29,"21,2","21,4","89,14",2024-08-21,2
2024-08-21 03:00:00,21.23,"21,2","21,3","88,53",2024-08-21,2
2024-08-21 04:00:00,21.25,"21,2","21,3","87,48",2024-08-21,2
2024-08-21 05:00:00,20.97,"20,9","21,1","88,05",2024-08-21,2
2024-08-21 06:00:00,21.02,"20,9","21,1","87,31",2024-08-21,2
2024-08-21 07:00:00,21.28,"21,1","21,5","86,24",2024-08-21,2
2024-08-21 08:00:00,22.58,"21,5","23,8","82,25",2024-08-21,2
2024-08-21 09:00:00,25.35,"24,1","26,9","74,07",2024-08-21,2
2024-08-21 10:00:00,28.78,"27,2","29,7","63,69",2024-08-21,2
2024-08-21 11:00:00,30.87,30,"31,8","55,8",2024-08-21,2
2024-08-21 12:00:00,32.18,"31,9","32,8","50,74",2024-08-21,2
2024-08-21 13:00:00,32.94,"32,7","33,1","47,74",2024-08-21,2
2024-08-21 14:00:00,32.92,"32,1","33,5","46,01",2024-08-21,2
2024-08-21 15:00:00,33.24,"32,6","33,6","45,24",2024-08-21,2
2024-08-21 16:00:00,33.54,"33,4","33,7","42,59",2024-08-21,2
2024-08-21 17:00:00,33.39,"33,1","33,7","43,51",2024-08-21,2
2024-08-21 18:00:00,32.67,32,"33,3","45,37",2024-08-21,2
2024-08-21 19:00:00,30.92,"28,3",32,"49,71",2024-08-21,2
2024-08-21 20:00:00,26.85,26,"27,8","61,97",2024-08-21,2
2024-08-21 21:00:00,26.05,"25,3","26,8","66,28",2024-08-21,2
2024-08-21 22:00:00,24.42,"23,5","25,3","73,53",2024-08-21,2
2024-08-21 23:00:00,22.8,"22,2","23,4","81,89",2024-08-21,2
2024-08-22 00:00:00,21.65,"21,3",22,"86,9",2024-08-22,4
2024-08-22 01:00:00,21.13,"20,9","21,3","88,09",2024-08-22,4
2024-08-22 02:00:00,20.7,"20,4","20,8","89,24",2024-08-22,4
2024-08-22 03:00:00,20.08,"19,9","20,3","91,01",2024-08-22,4
2024-08-22 04:00:00,20.15,20,"20,2","89,67",2024-08-22,4
2024-08-22 05:00:00,19.95,"19,6","20,6","89,13",2024-08-22,4
2024-08-22 06:00:00,20.57,"20,4","20,7","83,91",2024-08-22,4
2024-08-22 07:00:00,19.89,"19,7","20,3","87,45",2024-08-22,4
2024-08-22 08:00:00,21.33,20,"23,3","81,83",2024-08-22,4
2024-08-22 09:00:00,24.89,"23,8","25,9","71,08",2024-08-22,4
2024-08-22 10:00:00,27.95,"26,3","29,2","62,34",2024-08-22,4
2024-08-22 11:00:00,30.04,"29,2","30,8","60,88",2024-08-22,4
2024-08-22 12:00:00,31.6,"31,3",32,"56,06",2024-08-22,4
2024-08-22 13:00:00,32.25,"31,6","32,8","52,8",2024-08-22,4
2024-08-22 14:00:00,33.04,"32,4","33,6","49,16",2024-08-22,4
2024-08-22 15:00:00,32.55,"31,6","33,3","52,11",2024-08-22,4
2024-08-22 16:00:00,32.71,32,"33,2","50,92",2024-08-22,4
2024-08-22 17:00:00,32.3,"32,1","32,5","53,18",2024-08-22,4
2024-08-22 18:00:00,31.05,"29,9",32,"57,03",2024-08-22,4
2024-08-22 19:00:00,28.97,"28,2","29,9","62,56",2024-08-22,4
2024-08-22 20:00:00,27.31,"26,7","28,1","67,38",2024-08-22,4
2024-08-22 21:00:00,25.72,"24,9","26,6","74,55",2024-08-22,4
2024-08-22 22:00:00,24.27,"23,9","24,8","81,39",2024-08-22,4
2024-08-22 23:00:00,23.61,"23,4","23,9","86,22",2024-08-22,4
2024-08-23 00:00:00,23.26,"23,1","23,4","88,6",2024-08-23,5
