Dati meteo storici,,,,
DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
18.08.2024 13:00:00,"32,17","31,1",33,"45,44"
18.08.2024 14:00:00,"32,88","32,2","33,5","41,64"
18.08.2024 15:00:00,"32,53","31,4","33,3","40,97"
18.08.2024 16:00:00,"29,83","28,9","31,2","46,05"
18.08.2024 17:00:00,"26,86","25,7","28,7","63,66"
18.08.2024 18:00:00,"26,06","25,8","26,3","68,83"
18.08.2024 19:00:00,"26,05","25,4","26,4","68,16"
18.08.2024 20:00:00,"24,2","23,2","25,2","76,32"
18.08.2024 21:00:00,"22,49","22,3",23,"74,62"
18.08.2024 22:00:00,"22,4","22,3","22,6","72,12"
18.08.2024 23:00:00,"22,02","21,8","22,3","73,2"
19.08.2024 00:00:00,"22,08","21,9","22,3","72,98"
19.08.2024 01:00:00,"21,58","21,3","21,9","75,36"
19.08.2024 02:00:00,"20,85","20,4","21,2","78,21"
19.08.2024 03:00:00,"20,64","20,4","20,9","79,14"
19.08.2024 04:00:00,"20,95","20,7","21,1","79,05"
19.08.2024 05:00:00,"20,47","20,4","20,6","79,28"
19.08.2024 06:00:00,"20,09","19,6","20,4","79,97"
19.08.2024 07:00:00,"19,41","19,3","19,6","84,56"
19.08.2024 08:00:00,"20,14","19,3",21,"82,99"
19.08.2024 09:00:00,"20,8","20,3",21,"82,39"
19.08.2024 10:00:00,"18,89","18,3","20,1","95,62"
19.08.2024 11:00:00,"18,92","18,5","19,8","98,81"
19.08.2024 12:00:00,21,"19,9","22,2","95,28"
19.08.2024 13:00:00,"22,34","21,8","22,7","89,46"
19.08.2024 14:00:00,"22,85",22,"23,4","87,38"
19.08.2024 15:00:00,"23,35","22,9","24,3","82,5"
19.08.2024 16:00:00,"24,46","24,3","24,8","76,5"
19.08.2024 17:00:00,"24,89","24,4","25,2","74,35"
19.08.2024 18:00:00,"23,93","23,4","24,5","80,42"
19.08.2024 19:00:00,"24,04","23,5","24,4","78,41"
19.08.2024 20:00:00,"22,54","21,9","23,3","87,27"
19.08.2024 21:00:00,"21,78","21,7","21,9","93,51"
19.08.2024 22:00:00,"21,69","21,6","21,7",94
19.08.2024 23:00:00,"21,18",21,"21,5","94,75"
20.08.2024 00:00:00,"20,96","20,9","21,2","95,12"
20.08.2024 01:00:00,"20,85","20,7",21,"95,44"
20.08.2024 02:00:00,"20,68","20,6","20,7","96,94"
20.08.2024 03:00:00,"20,57","20,5","20,7","97,06"
20.08.2024 04:00:00,"20,69","20,6","20,7","95,46"
20.08.2024 05:00:00,"20,63","20,5","20,7","96,83"
20.08.2024 06:00:00,"20,48","20,4","20,5","97,84"
20.08.2024 07:00:00,"20,56","20,5","20,7","96,7"
20.08.2024 08:00:00,"21,19","20,7","22,3","94,12"
20.08.2024 09:00:00,"22,77","22,3","23,3","87,59"
20.08.2024 10:00:00,"22,92","22,4","23,9","87,87"
20.08.2024 11:00:00,"24,14","22,8","25,6","85,59"
20.08.2024 12:00:00,"25,95","25,5","26,7","77,33"
20.08.2024 13:00:00,"26,63","25,9","27,4","74,19"
20.08.2024 14:00:00,"26,08","24,8","28,3","77,15"
20.08.2024 15:00:00,"23,6","22,2","27,2","89,78"
20.08.2024 16:00:00,"23,85","23,2","24,7","90,22"
20.08.2024 17:00:00,"26,01","25,4","26,7","79,38"
20.08.2024 18:00:00,"26,32","25,6","27,2","74,53"
20.08.2024 19:00:00,"24,29","23,8","25,3","82,57"
20.08.2024 20:00:00,"23,28","22,2",24,"87,35"
20.08.2024 21:00:00,"21,74","21,6",22,"93,59"
20.08.2024 22:00:00,"21,69","21,6","21,8","93,91"
20.08.2024 23:00:00,"21,75","21,6","21,9","91,07"
21.08.2024 00:00:00,"21,88","21,8","22,1","88,89"
21.08.2024 01:00:00,"21,81","21,7","21,9","88,04"
21.08.2024 02:00:00,"21,6","21,4","21,8","87,83"
21.08.2024 03:00:00,"21,53","21,4","21,6","87,2"
21.08.2024 04:00:00,"21,55","21,5","21,7","86,08"
21.08.2024 05:00:00,"21,4","21,3","21,5","86,09"
21.08.2024 06:00:00,"21,29","21,2","21,4","86,38"
21.08.2024 07:00:00,"21,58","21,4","21,8","85,1"
21.08.2024 08:00:00,"22,76","21,9","23,6","81,47"
21.08.2024 09:00:00,"25,1","23,8","26,4","75,11"
21.08.2024 10:00:00,"28,28","26,8","29,7","63,95"
21.08.2024 11:00:00,"31,17",30,"32,3","53,93"
21.08.2024 12:00:00,"32,57","32,2","33,4","48,27"
21.08.2024 13:00:00,"33,44",33,"33,8","45,45"
21.08.2024 14:00:00,"33,49","32,6",34,"44,33"
21.08.2024 15:00:00,"33,63","32,9","34,2","43,78"
21.08.2024 16:00:00,34,"33,5","34,4","41,68"
21.08.2024 17:00:00,"33,27",33,"33,6","43,98"
21.08.2024 18:00:00,"33,02","32,4","33,4","43,45"
21.08.2024 19:00:00,"31,34","29,1","32,5","48,49"
21.08.2024 20:00:00,"27,34","26,4","28,7","60,35"
21.08.2024 21:00:00,"26,52","25,8","26,9","64,88"
21.08.2024 22:00:00,"24,56","23,2","25,7","73,15"
21.08.2024 23:00:00,"22,48","21,8","22,9","83,87"
22.08.2024 00:00:00,"20,9","20,4","21,5","89,98"
22.08.2024 01:00:00,"20,14","19,9","20,3","92,61"
22.08.2024 02:00:00,"19,79","19,5","19,9","93,97"
22.08.2024 03:00:00,"19,25","19,1","19,5","95,89"
22.08.2024 04:00:00,"19,04","18,9","19,1","95,85"
22.08.2024 05:00:00,"19,15","18,9","19,5",94
22.08.2024 06:00:00,"19,96","19,3","20,6","88,35"
22.08.2024 07:00:00,"19,33","19,2","19,7","92,12"
22.08.2024 08:00:00,"21,45",20,23,"82,63"
22.08.2024 09:00:00,"24,45","23,3","25,7","72,92"
22.08.2024 10:00:00,"27,26","25,9","28,7","64,93"
22.08.2024 11:00:00,"29,85","29,1","30,6","61,19"
22.08.2024 12:00:00,"31,84",31,"32,8","55,51"
22.08.2024 13:00:00,"32,45","31,9","33,1","51,25"
22.08.2024 14:00:00,"33,65","33,4","33,9","47,28"
22.08.2024 15:00:00,"32,78",32,"33,6","50,41"
22.08.2024 16:00:00,"32,78","32,1","33,3","50,72"
22.08.2024 17:00:00,"31,9","31,4","32,4","53,33"
22.08.2024 18:00:00,"31,09","30,2","31,7","57,14"
22.08.2024 19:00:00,"29,05","28,1","30,3","62,79"
22.08.2024 20:00:00,"27,23","26,7","27,9","68,24"
22.08.2024 21:00:00,"26,02","25,7","26,5","73,82"
22.08.2024 22:00:00,"24,5","23,6","25,5","81,22"
22.08.2024 23:00:00,"23,28","22,9","23,6","88,14"
23.08.2024 00:00:00,"22,59","22,5","22,7","92,1"
