Dati meteo storici,,,,
DateTime,Media Temperatura,Temperatura Intervallo,,Media Umidità
18.08.2024 08:00:00,"25,8","24,3","26,9","65,71"
18.08.2024 09:00:00,"27,68","26,9","28,7","58,6"
18.08.2024 10:00:00,"27,75",27,"28,6","55,02"
18.08.2024 11:00:00,"27,21","26,9","27,5","59,25"
18.08.2024 12:00:00,"30,09","27,8","32,9","51,55"
18.08.2024 13:00:00,"32,51","31,4","33,7","44,4"
18.08.2024 14:00:00,"33,01","32,3","33,6","41,37"
18.08.2024 15:00:00,"32,79","31,7","33,6","40,08"
18.08.2024 16:00:00,"30,18","28,9","31,6","45,27"
18.08.2024 17:00:00,"26,77","25,7","28,7","63,63"
18.08.2024 18:00:00,"25,88","25,6","26,2","68,51"
18.08.2024 19:00:00,"26,14","25,4","26,6","66,73"
18.08.2024 20:00:00,"24,09",23,"25,2","76,52"
18.08.2024 21:00:00,"22,71","22,4","22,9","72,58"
18.08.2024 22:00:00,"22,51","22,1","22,8","70,71"
18.08.2024 23:00:00,"21,96","21,7","22,1","72,86"
19.08.2024 00:00:00,"22,02","21,9","22,3","72,57"
19.08.2024 01:00:00,"21,43","21,1","21,7","75,34"
19.08.2024 02:00:00,"20,75","20,4","21,1","78,04"
19.08.2024 03:00:00,"20,58","20,5","20,8","78,67"
19.08.2024 04:00:00,"20,78","20,5",21,"79,38"
19.08.2024 05:00:00,"20,16","20,1","20,3","80,39"
19.08.2024 06:00:00,"19,66","19,4","20,1","81,18"
19.08.2024 07:00:00,"19,32","19,1","19,5","83,97"
19.08.2024 08:00:00,"20,01","19,1",21,"83,02"
19.08.2024 09:00:00,"20,9","20,4","21,1","81,45"
19.08.2024 10:00:00,"18,84","18,3","20,1","94,86"
19.08.2024 11:00:00,"19,13","18,6","20,3","97,73"
19.08.2024 12:00:00,"21,82","20,7","23,4","91,75"
19.08.2024 13:00:00,"23,17","22,1","23,7",85
19.08.2024 14:00:00,"23,21","22,3","24,1","83,47"
19.08.2024 15:00:00,"23,76","23,4","24,3","77,95"
19.08.2024 16:00:00,"24,62","24,2","25,1","74,05"
19.08.2024 17:00:00,"25,03","24,1","25,7","71,98"
19.08.2024 18:00:00,"23,62",23,"24,2","79,9"
19.08.2024 19:00:00,"23,87","23,3","24,4","77,67"
19.08.2024 20:00:00,"22,44","21,8","23,2","86,65"
19.08.2024 21:00:00,"21,72","21,7","21,8","93,27"
19.08.2024 22:00:00,"21,68","21,6","21,7","93,85"
19.08.2024 23:00:00,"21,09","20,9","21,5","94,79"
20.08.2024 00:00:00,"20,92","20,9","21,1","95,15"
20.08.2024 01:00:00,"20,8","20,6","20,9","95,81"
20.08.2024 02:00:00,"20,58","20,5","20,6","97,44"
20.08.2024 03:00:00,"20,62","20,5","20,8","96,72"
20.08.2024 04:00:00,"20,73","20,7","20,8","95,28"
20.08.2024 05:00:00,"20,71","20,6","20,8","96,03"
20.08.2024 06:00:00,"20,58","20,5","20,6","97,02"
20.08.2024 07:00:00,"20,8","20,6",21,"95,22"
20.08.2024 08:00:00,"21,61","21,1","22,8","91,84"
20.08.2024 09:00:00,"23,05","22,5","23,9","85,39"
20.08.2024 10:00:00,"22,97","22,5",24,"85,75"
20.08.2024 11:00:00,"24,12","22,7","25,7","84,18"
20.08.2024 12:00:00,"25,73","25,2","26,5","77,95"
20.08.2024 13:00:00,"26,25","25,8","27,1","74,1"
20.08.2024 14:00:00,"25,92","24,5","28,2","76,83"
20.08.2024 15:00:00,"23,66","22,6","25,4","87,15"
20.08.2024 16:00:00,"24,49","23,7","26,1","86,25"
20.08.2024 17:00:00,"27,25","26,5","28,2","73,35"
20.08.2024 18:00:00,"27,36","26,1","28,6","69,31"
20.08.2024 19:00:00,"24,62","24,1","25,7","79,73"
20.08.2024 20:00:00,"23,43","22,2","24,4","85,48"
20.08.2024 21:00:00,"21,96","21,7","22,2","92,08"
20.08.2024 22:00:00,"21,92","21,9",22,"92,11"
20.08.2024 23:00:00,"22,01","21,9","22,1","89,16"
21.08.2024 00:00:00,"21,86","21,8","22,2","88,3"
21.08.2024 01:00:00,"21,64","21,5","21,8","88,34"
21.08.2024 02:00:00,"21,51","21,4","21,6","87,68"
21.08.2024 03:00:00,"21,42","21,3","21,5","87,12"
21.08.2024 04:00:00,"21,46","21,3","21,6","85,97"
21.08.2024 05:00:00,"21,2","21,1","21,3","86,56"
21.08.2024 06:00:00,"21,17","21,1","21,2","86,29"
21.08.2024 07:00:00,"21,54","21,2","21,9","84,94"
21.08.2024 08:00:00,"23,42","22,1","24,6","78,45"
21.08.2024 09:00:00,"27,13","24,9","29,4","66,93"
21.08.2024 10:00:00,"31,26","29,9","31,8","54,25"
21.08.2024 11:00:00,"31,86","31,5","32,3","50,69"
21.08.2024 12:00:00,"31,82","31,4","32,5","49,67"
21.08.2024 13:00:00,"32,51","32,1","33,2","46,66"
21.08.2024 14:00:00,"32,78","31,9","33,3","44,67"
21.08.2024 15:00:00,"33,1","32,3","33,7","43,49"
21.08.2024 16:00:00,"33,6","32,9",34,"41,65"
21.08.2024 17:00:00,"33,51","33,1","33,9","42,35"
21.08.2024 18:00:00,"33,02","32,2","33,5","42,81"
21.08.2024 19:00:00,"31,15","29,2","32,3","47,72"
21.08.2024 20:00:00,"27,26","26,3","28,6","60,34"
21.08.2024 21:00:00,"26,37","25,7","26,7","64,9"
21.08.2024 22:00:00,"24,07","22,6","25,5","74,92"
21.08.2024 23:00:00,"22,23","21,5","22,6","84,59"
22.08.2024 00:00:00,"20,68","20,2","21,3","90,69"
22.08.2024 01:00:00,"20,15","19,9","20,4","92,24"
22.08.2024 02:00:00,"19,71","19,5","19,9","93,94"
22.08.2024 03:00:00,"19,21","19,1","19,5","95,67"
22.08.2024 04:00:00,"19,21","19,1","19,3","94,88"
22.08.2024 05:00:00,"19,51","19,2","20,2","91,8"
22.08.2024 06:00:00,"20,37","19,5",21,"85,51"
22.08.2024 07:00:00,"19,4","19,3","19,8","91,1"
22.08.2024 08:00:00,"22,11","20,3","23,9","80,04"
22.08.2024 09:00:00,"26,16","24,2","27,8","66,53"
22.08.2024 10:00:00,"29,86",28,"31,2","55,67"
22.08.2024 11:00:00,"30,33","29,4","31,1","58,95"
22.08.2024 12:00:00,"31,27","30,2","32,1","55,31"
22.08.2024 13:00:00,"31,23","30,5","31,9","53,49"
22.08.2024 14:00:00,"32,45",32,"32,8","49,29"
22.08.2024 15:00:00,"32,03","31,1","32,7","51,76"
22.08.2024 16:00:00,"32,64","32,1","33,5","50,42"
22.08.2024 17:00:00,"32,13","31,8","32,5","52,49"
22.08.2024 18:00:00,"30,78","29,8","31,5","57,43"
22.08.2024 19:00:00,"28,85","28,2","29,9","62,68"
22.08.2024 20:00:00,"27,24","26,6",28,"68,17"
22.08.2024 21:00:00,"25,89","25,5","26,4","73,96"
22.08.2024 22:00:00,"24,22","23,4","25,4","81,69"
22.08.2024 23:00:00,"23,13","22,8","23,4","88,43"
23.08.2024 00:00:00,"22,74","22,7","22,8","90,89"
